Features,K,Score
"('avg_age', 'avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",9,0.13418514925098401
"('avg_age', 'avg_lighting_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",3,0.13401700109388726
"('avg_age', 'avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",10,0.13396396944547428
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",5,0.13391775733915207
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate')",6,0.13363511433440037
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate')",9,0.13362061894528815
"('avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",10,0.1335144529993522
"('avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",8,0.13340456562903463
"('avg_crash_severity_score', 'combined_weather_road_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",3,0.1331371290347939
"('avg_age', 'avg_crash_severity_score', 'combined_weather_road_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate')",4,0.13300832605243904
"('avg_age', 'avg_crash_severity_score', 'combined_weather_road_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",10,0.13275799575772554
"('avg_age', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",5,0.13265259639366875
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",8,0.13262861776480964
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'weekend_crash_rate', 'pct_neo_patented_drivers')",9,0.13254772304211077
"('avg_crash_severity_score', 'combined_weather_road_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",4,0.132506056760527
"('avg_age', 'avg_crash_severity_score', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",8,0.1323586656417109
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate')",10,0.13234246629961602
"('avg_age', 'avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",10,0.13209210826233403
"('avg_age', 'combined_weather_road_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",2,0.1320695590104295
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'pct_neo_patented_drivers')",10,0.13197985978621685
"('avg_age', 'avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate')",4,0.131927638064632
"('avg_age', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",4,0.13180627713100332
"('avg_age', 'avg_crash_severity_score', 'combined_weather_road_severity', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",2,0.13177349875116912
"('avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'pct_neo_patented_drivers')",4,0.1314781429402043
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'speeding_influence', 'pct_neo_patented_drivers')",9,0.1313548204031368
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate')",7,0.13111337101812306
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate')",2,0.1310700200714138
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",5,0.1307198474084821
"('avg_age', 'avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate')",3,0.13067961740117512
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate')",8,0.13029105849472364
"('avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",4,0.13012299506782787
"('avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",4,0.1300165373705024
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate')",5,0.13000966731807262
"('avg_age', 'avg_crash_severity_score', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",2,0.13000756186402154
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'speeding_influence', 'pct_neo_patented_drivers')",10,0.12970549234982284
"('avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",5,0.12968293761694782
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'pct_neo_patented_drivers')",2,0.1294932930531913
"('avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",3,0.1294819851478002
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",7,0.12941338575556524
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",4,0.1290003397960361
"('avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",9,0.12886357136108256
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",6,0.12871772535927528
"('avg_age', 'avg_lighting_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",2,0.1286508056444786
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'pct_neo_patented_drivers')",8,0.12862049887735963
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",6,0.12854046412807626
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",2,0.12840988501599543
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate')",4,0.12828387205348815
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'pct_neo_patented_drivers')",4,0.12811747594247672
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'pct_neo_patented_drivers')",7,0.1277802755853089
"('avg_age', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",8,0.12772904878100855
"('avg_age', 'avg_crash_severity_score', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",5,0.12760611830660726
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",2,0.12759939472356233
"('avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",3,0.1275544531936681
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",3,0.12737690780953245
"('avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'pct_neo_patented_drivers')",5,0.12726561840133452
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",9,0.12690756356274388
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",4,0.12690224474123582
"('avg_age', 'avg_crash_severity_score', 'combined_weather_road_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",2,0.12688643063745927
"('avg_age', 'avg_crash_severity_score', 'combined_weather_road_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate')",3,0.126710925019461
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'pct_neo_patented_drivers')",9,0.12614557322839304
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'pct_neo_patented_drivers')",4,0.12611731955224278
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",7,0.12589642472951845
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",7,0.12583268815504914
"('avg_age', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",9,0.12498510697646352
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",8,0.124774858345402
"('avg_crash_severity_score', 'avg_lighting_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",4,0.12461774025563714
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate')",5,0.12454638233003776
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",4,0.12438134985965117
"('avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",10,0.12428212233181213
"('avg_age', 'avg_crash_severity_score', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",4,0.12426348359091677
"('avg_crash_severity_score', 'combined_weather_road_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",2,0.1241590108120026
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate')",3,0.1237807394109882
"('avg_age', 'avg_lighting_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",4,0.12349978462131302
"('avg_age', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",3,0.12342871023508384
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",3,0.12339051541825719
"('avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",6,0.12338336326018023
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'pct_neo_patented_drivers')",3,0.12335769350056035
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",5,0.12335213546440461
"('avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",4,0.12323747159936232
"('avg_crash_severity_score', 'avg_lighting_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",2,0.12303245044286426
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",3,0.1230238612697301
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'fatality_rate', 'weekend_crash_rate', 'pct_neo_patented_drivers')",10,0.12291444328514077
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",8,0.12287466659807723
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate')",9,0.12276499167353695
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",10,0.1219253624481972
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate')",3,0.12179989776637835
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate')",4,0.12168098900198596
"('avg_age', 'avg_crash_severity_score', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",2,0.1216744082107096
"('avg_crash_severity_score', 'avg_lighting_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",5,0.12123112180661404
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",4,0.12119289632798055
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",10,0.11977582956895531
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate')",10,0.11964033689901453
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",2,0.11908783157760083
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",9,0.11885061678473093
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'pct_neo_patented_drivers')",10,0.11873449344772498
"('avg_age', 'avg_crash_severity_score', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",3,0.11840798052144122
"('avg_age', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",10,0.11825007089348076
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",3,0.11770172016811324
"('avg_age', 'avg_crash_severity_score', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",10,0.11755718143285122
"('avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",3,0.1175349747584538
"('avg_crash_severity_score', 'avg_lighting_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",3,0.11734964512878704
"('avg_age', 'avg_crash_severity_score', 'combined_weather_road_severity', 'fatality_rate', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate')",2,0.11449307624102277
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",8,0.11399391689131767
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",9,0.11361203371193616
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",10,0.11260736427840118
"('avg_age', 'avg_crash_severity_score', 'combined_weather_road_severity', 'speeding_influence', 'damage_cost_LB', 'weekend_crash_rate', 'pct_neo_patented_drivers')",9,0.11121266942010709
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",9,0.10745464572004264
"('avg_age', 'avg_crash_severity_score', 'avg_lighting_severity', 'combined_weather_road_severity', 'speeding_influence', 'weekend_crash_rate', 'pct_neo_patented_drivers')",10,0.1027681346655922
